record_id,date,time,station_id,entry_count,exit_count,total_passengers,peak_hour_flag,weekday,holiday_flag,weather_condition,event_near_station,crowd_density_level
PF0000276,2024-10-15,14:00,DEL018,8177,8177,16354,0,Tuesday,0,Clear,None,Medium
PF0000277,2024-10-15,15:00,DEL018,8044,8043,16087,0,Tuesday,0,Clear,None,Medium
PF0000278,2024-10-15,16:00,DEL018,8366,8367,16733,0,Tuesday,0,Clear,None,Medium
PF0000279,2024-10-15,17:00,DEL018,9942,9941,19883,0,Tuesday,0,Clear,None,Medium
PF0000280,2024-10-15,18:00,DEL018,8144,8144,16288,1,Tuesday,0,Clear,None,Medium
PF0000281,2024-10-15,19:00,DEL018,9780,9780,19560,1,Tuesday,0,Clear,None,Medium
PF0000282,2024-10-15,20:00,DEL018,8858,8859,17717,1,Tuesday,0,Clear,None,Medium
PF0000283,2024-10-15,21:00,DEL018,7715,7715,15430,0,Tuesday,0,Clear,None,Medium
PF0000284,2024-10-15,22:00,DEL018,6562,6562,13124,0,Tuesday,0,Clear,None,Low
PF0000285,2024-10-15,23:00,DEL018,5182,5181,10363,0,Tuesday,0,Clear,None,Low
PF0000286,2024-10-16,05:00,DEL018,3694,3693,7387,0,Wednesday,0,Clear,None,Low
PF0000287,2024-10-16,06:00,DEL018,6504,6503,13007,0,Wednesday,0,Clear,None,Low
PF0000288,2024-10-16,07:00,DEL018,9738,9739,19477,0,Wednesday,0,Clear,None,Medium
PF0000289,2024-10-16,08:00,DEL018,10020,10019,20039,1,Wednesday,0,Clear,None,Medium
PF0000290,2024-10-16,09:00,DEL018,10438,10437,20875,1,Wednesday,0,Clear,None,Medium
PF0000291,2024-10-16,10:00,DEL018,8687,8687,17374,1,Wednesday,0,Clear,None,Medium
PF0000292,2024-10-16,11:00,DEL018,7096,7097,14193,0,Wednesday,0,Clear,None,Low
PF0000293,2024-10-16,12:00,DEL018,7984,7984,15968,0,Wednesday,0,Clear,None,Medium
PF0000294,2024-10-16,13:00,DEL018,7166,7166,14332,0,Wednesday,0,Clear,None,Low
PF0000295,2024-10-16,14:00,DEL018,7880,7880,15760,0,Wednesday,0,Clear,None,Medium
PF0000296,2024-10-16,15:00,DEL018,7608,7609,15217,0,Wednesday,0,Clear,None,Medium
PF0000297,2024-10-16,16:00,DEL018,8582,8583,17165,0,Wednesday,0,Clear,None,Medium
PF0000298,2024-10-16,17:00,DEL018,9784,9785,19569,0,Wednesday,0,Clear,None,Medium
PF0000299,2024-10-16,18:00,DEL018,9602,9602,19204,1,Wednesday,0,Clear,None,Medium
PF0000300,2024-10-16,19:00,DEL018,8452,8451,16903,1,Wednesday,0,Clear,None,Medium
PF0000301,2024-10-16,20:00,DEL018,9190,9191,18381,1,Wednesday,0,Clear,None,Medium
PF0000302,2024-10-16,21:00,DEL018,7763,7763,15526,0,Wednesday,0,Clear,None,Medium
PF0000303,2024-10-16,22:00,DEL018,6860,6860,13720,0,Wednesday,0,Clear,None,Low
PF0000304,2024-10-16,23:00,DEL018,4790,4789,9579,0,Wednesday,0,Clear,None,Low
PF0000305,2024-10-17,05:00,DEL018,4702,4702,9404,0,Thursday,0,Cloudy,None,Low
PF0000306,2024-10-17,06:00,DEL018,6338,6338,12676,0,Thursday,0,Cloudy,None,Low
PF0000307,2024-10-17,07:00,DEL018,8416,8417,16833,0,Thursday,0,Cloudy,None,Medium
PF0000308,2024-10-17,08:00,DEL018,9494,9493,18987,1,Thursday,0,Cloudy,None,Medium
PF0000309,2024-10-17,09:00,DEL018,8714,8713,17427,1,Thursday,0,Cloudy,None,Medium
PF0000310,2024-10-17,10:00,DEL018,10637,10637,21274,1,Thursday,0,Cloudy,None,Medium
PF0000311,2024-10-17,11:00,DEL018,8990,8990,17980,0,Thursday,0,Cloudy,None,Medium
PF0000312,2024-10-17,12:00,DEL018,8381,8381,16762,0,Thursday,0,Cloudy,None,Medium
PF0000313,2024-10-17,13:00,DEL018,7198,7197,14395,0,Thursday,0,Cloudy,None,Low
PF0000314,2024-10-17,14:00,DEL018,9338,9338,18676,0,Thursday,0,Cloudy,None,Medium
PF0000315,2024-10-17,15:00,DEL018,7628,7628,15256,0,Thursday,0,Cloudy,None,Medium
PF0000316,2024-10-17,16:00,DEL018,8976,8975,17951,0,Thursday,0,Cloudy,None,Medium
PF0000317,2024-10-17,17:00,DEL018,12056,12056,24112,0,Thursday,0,Cloudy,None,Medium
PF0000318,2024-10-17,18:00,DEL018,11236,11235,22471,1,Thursday,0,Cloudy,None,Medium
PF0000319,2024-10-17,19:00,DEL018,12862,12861,25723,1,Thursday,0,Cloudy,None,High
PF0000320,2024-10-17,20:00,DEL018,9453,9453,18906,1,Thursday,0,Cloudy,None,Medium
PF0000321,2024-10-17,21:00,DEL018,7592,7592,15184,0,Thursday,0,Cloudy,None,Medium
PF0000322,2024-10-17,22:00,DEL018,6185,6185,12370,0,Thursday,0,Cloudy,None,Low
PF0000323,2024-10-17,23:00,DEL018,4297,4297,8594,0,Thursday,0,Cloudy,None,Low
PF0000324,2024-10-18,05:00,DEL018,3688,3688,7376,0,Friday,0,Clear,None,Low
PF0000325,2024-10-18,06:00,DEL018,7046,7047,14093,0,Friday,0,Clear,None,Low
PF0000326,2024-10-18,07:00,DEL018,9382,9382,18764,0,Friday,0,Clear,None,Medium
PF0000327,2024-10-18,08:00,DEL018,10137,10137,20274,1,Friday,0,Clear,None,Medium
PF0000328,2024-10-18,09:00,DEL018,9110,9110,18220,1,Friday,0,Clear,None,Medium
PF0000329,2024-10-18,10:00,DEL018,9052,9053,18105,1,Friday,0,Clear,None,Medium
PF0000330,2024-10-18,11:00,DEL018,8356,8355,16711,0,Friday,0,Clear,None,Medium
PF0000331,2024-10-18,12:00,DEL018,7914,7914,15828,0,Friday,0,Clear,None,Medium
PF0000332,2024-10-18,13:00,DEL018,7714,7713,15427,0,Friday,0,Clear,None,Medium
PF0000333,2024-10-18,14:00,DEL018,6982,6983,13965,0,Friday,0,Clear,None,Low
PF0000334,2024-10-18,15:00,DEL018,8245,8245,16490,0,Friday,0,Clear,None,Medium
PF0000335,2024-10-18,16:00,DEL018,6080,6079,12159,0,Friday,0,Clear,None,Low
PF0000336,2024-10-18,17:00,DEL018,10504,10503,21007,0,Friday,0,Clear,None,Medium
PF0000337,2024-10-18,18:00,DEL018,12716,12717,25433,1,Friday,0,Clear,None,High
PF0000338,2024-10-18,19:00,DEL018,8590,8591,17181,1,Friday,0,Clear,None,Medium
PF0000339,2024-10-18,20:00,DEL018,8638,8638,17276,1,Friday,0,Clear,None,Medium
PF0000340,2024-10-18,21:00,DEL018,7581,7581,15162,0,Friday,0,Clear,None,Medium
PF0000341,2024-10-18,22:00,DEL018,6030,6030,12060,0,Friday,0,Clear,None,Low
PF0000342,2024-10-18,23:00,DEL018,5582,5583,11165,0,Friday,0,Clear,None,Low
PF0000343,2024-10-19,05:00,DEL018,3576,3575,7151,0,Saturday,0,Cloudy,None,Low
PF0000344,2024-10-19,06:00,DEL018,5777,5777,11554,0,Saturday,0,Cloudy,None,Low
PF0000345,2024-10-19,07:00,DEL018,8602,8601,17203,0,Saturday,0,Cloudy,None,Medium
PF0000346,2024-10-19,08:00,DEL018,9120,9120,18240,1,Saturday,0,Cloudy,None,Medium
PF0000347,2024-10-19,09:00,DEL018,12000,12000,24000,1,Saturday,0,Cloudy,None,Medium
PF0000348,2024-10-19,10:00,DEL018,8087,8087,16174,1,Saturday,0,Cloudy,None,Medium
PF0000349,2024-10-19,11:00,DEL018,6962,6962,13924,0,Saturday,0,Cloudy,None,Low
PF0000350,2024-10-19,12:00,DEL018,5660,5661,11321,0,Saturday,0,Cloudy,None,Low
PF0000351,2024-10-19,13:00,DEL018,6458,6457,12915,0,Saturday,0,Cloudy,None,Low
PF0000352,2024-10-19,14:00,DEL018,7612,7612,15224,0,Saturday,0,Cloudy,None,Medium
PF0000353,2024-10-19,15:00,DEL018,5916,5917,11833,0,Saturday,0,Cloudy,None,Low
PF0000354,2024-10-19,16:00,DEL018,6248,6247,12495,0,Saturday,0,Cloudy,None,Low
PF0000355,2024-10-19,17:00,DEL018,9134,9134,18268,0,Saturday,0,Cloudy,None,Medium
PF0000356,2024-10-19,18:00,DEL018,10352,10353,20705,1,Saturday,0,Cloudy,None,Medium
PF0000357,2024-10-19,19:00,DEL018,9143,9143,18286,1,Saturday,0,Cloudy,None,Medium
PF0000358,2024-10-19,20:00,DEL018,7699,7699,15398,1,Saturday,0,Cloudy,None,Medium
PF0000359,2024-10-19,21:00,DEL018,5560,5559,11119,0,Saturday,0,Cloudy,None,Low
PF0000360,2024-10-19,22:00,DEL018,5948,5947,11895,0,Saturday,0,Cloudy,None,Low
PF0000361,2024-10-19,23:00,DEL018,4854,4853,9707,0,Saturday,0,Cloudy,None,Low
PF0000362,2024-10-20,05:00,DEL018,2806,2806,5612,0,Sunday,0,Cloudy,None,Low
PF0000363,2024-10-20,06:00,DEL018,6336,6336,12672,0,Sunday,0,Cloudy,None,Low
PF0000364,2024-10-20,07:00,DEL018,8576,8577,17153,0,Sunday,0,Cloudy,None,Medium
PF0000365,2024-10-20,08:00,DEL018,10136,10135,20271,1,Sunday,0,Cloudy,None,Medium
PF0000366,2024-10-20,09:00,DEL018,9636,9636,19272,1,Sunday,0,Cloudy,None,Medium
PF0000367,2024-10-20,10:00,DEL018,8488,8487,16975,1,Sunday,0,Cloudy,None,Medium
PF0000368,2024-10-20,11:00,DEL018,7184,7184,14368,0,Sunday,0,Cloudy,None,Low
PF0000369,2024-10-20,12:00,DEL018,7422,7421,14843,0,Sunday,0,Cloudy,None,Medium
PF0000370,2024-10-20,13:00,DEL018,5586,5587,11173,0,Sunday,0,Cloudy,None,Low
PF0000371,2024-10-20,14:00,DEL018,5804,5803,11607,0,Sunday,0,Cloudy,None,Low
PF0000372,2024-10-20,15:00,DEL018,6326,6326,12652,0,Sunday,0,Cloudy,None,Low
PF0000373,2024-10-20,16:00,DEL018,7863,7863,15726,0,Sunday,0,Cloudy,None,Medium
PF0000374,2024-10-20,17:00,DEL018,9458,9458,18916,0,Sunday,0,Cloudy,None,Medium
PF0000375,2024-10-20,18:00,DEL018,9400,9400,18800,1,Sunday,0,Cloudy,None,Medium
PF0000376,2024-10-20,19:00,DEL018,10122,10121,20243,1,Sunday,0,Cloudy,None,Medium
PF0000377,2024-10-20,20:00,DEL018,8882,8881,17763,1,Sunday,0,Cloudy,None,Medium
PF0000378,2024-10-20,21:00,DEL018,6233,6233,12466,0,Sunday,0,Cloudy,None,Low
PF0000379,2024-10-20,22:00,DEL018,5826,5826,11652,0,Sunday,0,Cloudy,None,Low
PF0000380,2024-10-20,23:00,DEL018,4166,4167,8333,0,Sunday,0,Cloudy,None,Low
PF0000381,2024-10-21,05:00,DEL018,3722,3722,7444,0,Monday,0,Clear,None,Low
PF0000382,2024-10-21,06:00,DEL018,6526,6526,13052,0,Monday,0,Clear,None,Low
PF0000383,2024-10-21,07:00,DEL018,5834,5835,11669,0,Monday,0,Clear,None,Low
PF0000384,2024-10-21,08:00,DEL018,12556,12555,25111,1,Monday,0,Clear,None,High
PF0000385,2024-10-21,09:00,DEL018,10690,10689,21379,1,Monday,0,Clear,None,Medium
PF0000386,2024-10-21,10:00,DEL018,8324,8325,16649,1,Monday,0,Clear,None,Medium
PF0000387,2024-10-21,11:00,DEL018,9050,9049,18099,0,Monday,0,Clear,None,Medium
PF0000388,2024-10-21,12:00,DEL018,7324,7323,14647,0,Monday,0,Clear,None,Medium
PF0000389,2024-10-21,13:00,DEL018,7688,7687,15375,0,Monday,0,Clear,None,Medium
PF0000390,2024-10-21,14:00,DEL018,7218,7217,14435,0,Monday,0,Clear,None,Low
PF0000391,2024-10-21,15:00,DEL018,8840,8841,17681,0,Monday,0,Clear,None,Medium
PF0000392,2024-10-21,16:00,DEL018,8759,8759,17518,0,Monday,0,Clear,None,Medium
PF0000393,2024-10-21,17:00,DEL018,10268,10267,20535,0,Monday,0,Clear,None,Medium
PF0000394,2024-10-21,18:00,DEL018,11334,11334,22668,1,Monday,0,Clear,None,Medium
PF0000395,2024-10-21,19:00,DEL018,10708,10708,21416,1,Monday,0,Clear,None,Medium
PF0000396,2024-10-21,20:00,DEL018,8804,8803,17607,1,Monday,0,Clear,None,Medium
PF0000397,2024-10-21,21:00,DEL018,8430,8429,16859,0,Monday,0,Clear,None,Medium
PF0000398,2024-10-21,22:00,DEL018,7928,7927,15855,0,Monday,0,Clear,None,Medium
PF0000399,2024-10-21,23:00,DEL018,5218,5219,10437,0,Monday,0,Clear,None,Low
PF0000400,2024-10-22,05:00,DEL018,3838,3838,7676,0,Tuesday,0,Clear,None,Low
PF0000401,2024-10-22,06:00,DEL018,6430,6431,12861,0,Tuesday,0,Clear,None,Low
PF0000402,2024-10-22,07:00,DEL018,10012,10011,20023,0,Tuesday,0,Clear,None,Medium
PF0000403,2024-10-22,08:00,DEL018,9510,9510,19020,1,Tuesday,0,Clear,None,Medium
PF0000404,2024-10-22,09:00,DEL018,9834,9835,19669,1,Tuesday,0,Clear,None,Medium
PF0000405,2024-10-22,10:00,DEL018,7491,7491,14982,1,Tuesday,0,Clear,None,Medium
PF0000406,2024-10-22,11:00,DEL018,6689,6689,13378,0,Tuesday,0,Clear,None,Low
PF0000407,2024-10-22,12:00,DEL018,7194,7195,14389,0,Tuesday,0,Clear,None,Low
PF0000408,2024-10-22,13:00,DEL018,7545,7545,15090,0,Tuesday,0,Clear,None,Medium
PF0000409,2024-10-22,14:00,DEL018,8930,8929,17859,0,Tuesday,0,Clear,None,Medium
PF0000410,2024-10-22,15:00,DEL018,7994,7994,15988,0,Tuesday,0,Clear,None,Medium
PF0000411,2024-10-22,16:00,DEL018,8044,8045,16089,0,Tuesday,0,Clear,None,Medium
PF0000412,2024-10-22,17:00,DEL018,9380,9380,18760,0,Tuesday,0,Clear,None,Medium
PF0000413,2024-10-22,18:00,DEL018,11507,11507,23014,1,Tuesday,0,Clear,None,Medium
PF0000414,2024-10-22,19:00,DEL018,11256,11256,22512,1,Tuesday,0,Clear,None,Medium
PF0000415,2024-10-22,20:00,DEL018,8876,8877,17753,1,Tuesday,0,Clear,None,Medium
PF0000416,2024-10-22,21:00,DEL018,7252,7251,14503,0,Tuesday,0,Clear,None,Medium
PF0000417,2024-10-22,22:00,DEL018,7034,7034,14068,0,Tuesday,0,Clear,None,Low
PF0000418,2024-10-22,23:00,DEL018,4556,4555,9111,0,Tuesday,0,Clear,None,Low
PF0000419,2024-10-23,05:00,DEL018,3812,3812,7624,0,Wednesday,0,Rain,None,Low
PF0000420,2024-10-23,06:00,DEL018,7504,7503,15007,0,Wednesday,0,Rain,None,Medium
PF0000421,2024-10-23,07:00,DEL018,8736,8735,17471,0,Wednesday,0,Rain,None,Medium
PF0000422,2024-10-23,08:00,DEL018,9024,9023,18047,1,Wednesday,0,Rain,None,Medium
PF0000423,2024-10-23,09:00,DEL018,10184,10184,20368,1,Wednesday,0,Rain,None,Medium
PF0000424,2024-10-23,10:00,DEL018,8158,8157,16315,1,Wednesday,0,Rain,None,Medium
PF0000425,2024-10-23,11:00,DEL018,6314,6314,12628,0,Wednesday,0,Rain,None,Low
PF0000426,2024-10-23,12:00,DEL018,7851,7851,15702,0,Wednesday,0,Rain,None,Medium
PF0000427,2024-10-23,13:00,DEL018,8157,8157,16314,0,Wednesday,0,Rain,None,Medium
PF0000428,2024-10-23,14:00,DEL018,7108,7109,14217,0,Wednesday,0,Rain,None,Low
PF0000429,2024-10-23,15:00,DEL018,7060,7060,14120,0,Wednesday,0,Rain,None,Low
PF0000430,2024-10-23,16:00,DEL018,7736,7737,15473,0,Wednesday,0,Rain,None,Medium
PF0000431,2024-10-23,17:00,DEL018,9636,9636,19272,0,Wednesday,0,Rain,None,Medium
PF0000432,2024-10-23,18:00,DEL018,9232,9233,18465,1,Wednesday,0,Rain,None,Medium
PF0000433,2024-10-23,19:00,DEL018,8794,8793,17587,1,Wednesday,0,Rain,None,Medium
PF0000434,2024-10-23,20:00,DEL018,10179,10179,20358,1,Wednesday,0,Rain,None,Medium
PF0000435,2024-10-23,21:00,DEL018,7679,7679,15358,0,Wednesday,0,Rain,None,Medium
PF0000436,2024-10-23,22:00,DEL018,6464,6464,12928,0,Wednesday,0,Rain,None,Low
PF0000437,2024-10-23,23:00,DEL018,5324,5323,10647,0,Wednesday,0,Rain,None,Low
PF0000438,2024-10-24,05:00,DEL018,4086,4086,8172,0,Thursday,0,Clear,None,Low
PF0000439,2024-10-24,06:00,DEL018,6062,6061,12123,0,Thursday,0,Clear,None,Low
PF0000440,2024-10-24,07:00,DEL018,9093,9093,18186,0,Thursday,0,Clear,None,Medium
PF0000441,2024-10-24,08:00,DEL018,9844,9844,19688,1,Thursday,0,Clear,None,Medium
PF0000442,2024-10-24,09:00,DEL018,10560,10560,21120,1,Thursday,0,Clear,None,Medium
PF0000443,2024-10-24,10:00,DEL018,9154,9154,18308,1,Thursday,0,Clear,None,Medium
PF0000444,2024-10-24,11:00,DEL018,7297,7297,14594,0,Thursday,0,Clear,None,Medium
PF0000445,2024-10-24,12:00,DEL018,6578,6579,13157,0,Thursday,0,Clear,None,Low
PF0000446,2024-10-24,13:00,DEL018,7698,7698,15396,0,Thursday,0,Clear,None,Medium
PF0000447,2024-10-24,14:00,DEL018,7432,7432,14864,0,Thursday,0,Clear,None,Medium
PF0000448,2024-10-24,15:00,DEL018,6153,6153,12306,0,Thursday,0,Clear,None,Low
PF0000449,2024-10-24,16:00,DEL018,9301,9301,18602,0,Thursday,0,Clear,None,Medium
PF0000450,2024-10-24,17:00,DEL018,11093,11093,22186,0,Thursday,0,Clear,None,Medium
PF0000451,2024-10-24,18:00,DEL018,12674,12674,25348,1,Thursday,0,Clear,None,High
PF0000452,2024-10-24,19:00,DEL018,9720,9721,19441,1,Thursday,0,Clear,None,Medium
PF0000453,2024-10-24,20:00,DEL018,8375,8375,16750,1,Thursday,0,Clear,None,Medium
PF0000454,2024-10-24,21:00,DEL018,6746,6745,13491,0,Thursday,0,Clear,None,Low
PF0000455,2024-10-24,22:00,DEL018,6454,6455,12909,0,Thursday,0,Clear,None,Low
PF0000456,2024-10-24,23:00,DEL018,5160,5161,10321,0,Thursday,0,Clear,None,Low
PF0000457,2024-10-25,05:00,DEL018,3486,3486,6972,0,Friday,0,Cloudy,None,Low
PF0000458,2024-10-25,06:00,DEL018,6212,6212,12424,0,Friday,0,Cloudy,None,Low
PF0000459,2024-10-25,07:00,DEL018,7100,7101,14201,0,Friday,0,Cloudy,None,Low
PF0000460,2024-10-25,08:00,DEL018,11054,11053,22107,1,Friday,0,Cloudy,None,Medium
PF0000461,2024-10-25,09:00,DEL018,9336,9337,18673,1,Friday,0,Cloudy,None,Medium
PF0000462,2024-10-25,10:00,DEL018,8821,8821,17642,1,Friday,0,Cloudy,None,Medium
PF0000463,2024-10-25,11:00,DEL018,6504,6505,13009,0,Friday,0,Cloudy,None,Low
PF0000464,2024-10-25,12:00,DEL018,7146,7145,14291,0,Friday,0,Cloudy,None,Low
PF0000465,2024-10-25,13:00,DEL018,7375,7375,14750,0,Friday,0,Cloudy,None,Medium
PF0000466,2024-10-25,14:00,DEL018,7578,7579,15157,0,Friday,0,Cloudy,None,Medium
PF0000467,2024-10-25,15:00,DEL018,7951,7951,15902,0,Friday,0,Cloudy,None,Medium
PF0000468,2024-10-25,16:00,DEL018,10126,10125,20251,0,Friday,0,Cloudy,None,Medium
PF0000469,2024-10-25,17:00,DEL018,10858,10857,21715,0,Friday,0,Cloudy,None,Medium
PF0000470,2024-10-25,18:00,DEL018,11090,11089,22179,1,Friday,0,Cloudy,None,Medium
PF0000471,2024-10-25,19:00,DEL018,11579,11579,23158,1,Friday,0,Cloudy,None,Medium
PF0000472,2024-10-25,20:00,DEL018,9356,9356,18712,1,Friday,0,Cloudy,None,Medium
PF0000473,2024-10-25,21:00,DEL018,7560,7559,15119,0,Friday,0,Cloudy,None,Medium
PF0000474,2024-10-25,22:00,DEL018,6960,6961,13921,0,Friday,0,Cloudy,None,Low
PF0000475,2024-10-25,23:00,DEL018,5601,5601,11202,0,Friday,0,Cloudy,None,Low
PF0000476,2024-10-26,05:00,DEL018,4073,4073,8146,0,Saturday,0,Clear,Political Rally,Low
PF0000477,2024-10-26,06:00,DEL018,7276,7275,14551,0,Saturday,0,Clear,Political Rally,Medium
PF0000478,2024-10-26,07:00,DEL018,10816,10816,21632,0,Saturday,0,Clear,Political Rally,Medium
PF0000479,2024-10-26,08:00,DEL018,13702,13701,27403,1,Saturday,0,Clear,Political Rally,High
PF0000480,2024-10-26,09:00,DEL018,12684,12683,25367,1,Saturday,0,Clear,Political Rally,High
PF0000481,2024-10-26,10:00,DEL018,12386,12386,24772,1,Saturday,0,Clear,Political Rally,High
PF0000482,2024-10-26,11:00,DEL018,10787,10787,21574,0,Saturday,0,Clear,Political Rally,Medium
PF0000483,2024-10-26,12:00,DEL018,10676,10676,21352,0,Saturday,0,Clear,Political Rally,Medium
PF0000484,2024-10-26,13:00,DEL018,10682,10682,21364,0,Saturday,0,Clear,Political Rally,Medium
PF0000485,2024-10-26,14:00,DEL018,8544,8545,17089,0,Saturday,0,Clear,Political Rally,Medium
PF0000486,2024-10-26,15:00,DEL018,9993,9993,19986,0,Saturday,0,Clear,Political Rally,Medium
PF0000487,2024-10-26,16:00,DEL018,10446,10446,20892,0,Saturday,0,Clear,Political Rally,Medium
PF0000488,2024-10-26,17:00,DEL018,10614,10615,21229,0,Saturday,0,Clear,Political Rally,Medium
PF0000489,2024-10-26,18:00,DEL018,16666,16666,33332,1,Saturday,0,Clear,Political Rally,High
PF0000490,2024-10-26,19:00,DEL018,19432,19433,38865,1,Saturday,0,Clear,Political Rally,Critical
PF0000491,2024-10-26,20:00,DEL018,15706,15706,31412,1,Saturday,0,Clear,Political Rally,High
PF0000492,2024-10-26,21:00,DEL018,15466,15467,30933,0,Saturday,0,Clear,Political Rally,High
PF0000493,2024-10-26,22:00,DEL018,8085,8085,16170,0,Saturday,0,Clear,Political Rally,Medium
PF0000494,2024-10-26,23:00,DEL018,7911,7911,15822,0,Saturday,0,Clear,Political Rally,Medium
PF0000495,2024-10-27,05:00,DEL018,3475,3475,6950,0,Sunday,0,Cloudy,None,Low
PF0000496,2024-10-27,06:00,DEL018,5703,5703,11406,0,Sunday,0,Cloudy,None,Low
PF0000497,2024-10-27,07:00,DEL018,6948,6947,13895,0,Sunday,0,Cloudy,None,Low
PF0000498,2024-10-27,08:00,DEL018,10116,10116,20232,1,Sunday,0,Cloudy,None,Medium
PF0000499,2024-10-27,09:00,DEL018,8648,8647,17295,1,Sunday,0,Cloudy,None,Medium
PF0000500,2024-10-27,10:00,DEL018,7451,7451,14902,1,Sunday,0,Cloudy,None,Medium
PF0000501,2024-10-27,11:00,DEL018,7704,7703,15407,0,Sunday,0,Cloudy,None,Medium
PF0000502,2024-10-27,12:00,DEL018,7620,7619,15239,0,Sunday,0,Cloudy,None,Medium
PF0000503,2024-10-27,13:00,DEL018,7602,7601,15203,0,Sunday,0,Cloudy,None,Medium
PF0000504,2024-10-27,14:00,DEL018,6581,6581,13162,0,Sunday,0,Cloudy,None,Low
PF0000505,2024-10-27,15:00,DEL018,6794,6793,13587,0,Sunday,0,Cloudy,None,Low
PF0000506,2024-10-27,16:00,DEL018,7919,7919,15838,0,Sunday,0,Cloudy,None,Medium
PF0000507,2024-10-27,17:00,DEL018,9817,9817,19634,0,Sunday,0,Cloudy,None,Medium
PF0000508,2024-10-27,18:00,DEL018,10519,10519,21038,1,Sunday,0,Cloudy,None,Medium
PF0000509,2024-10-27,19:00,DEL018,9440,9440,18880,1,Sunday,0,Cloudy,None,Medium
PF0000510,2024-10-27,20:00,DEL018,9540,9540,19080,1,Sunday,0,Cloudy,None,Medium
PF0000511,2024-10-27,21:00,DEL018,7441,7441,14882,0,Sunday,0,Cloudy,None,Medium
PF0000512,2024-10-27,22:00,DEL018,5557,5557,11114,0,Sunday,0,Cloudy,None,Low
PF0000513,2024-10-27,23:00,DEL018,4930,4929,9859,0,Sunday,0,Cloudy,None,Low
PF0000514,2024-10-28,05:00,DEL018,4441,4441,8882,0,Monday,0,Cloudy,None,Low
PF0000515,2024-10-28,06:00,DEL018,7586,7586,15172,0,Monday,0,Cloudy,None,Medium
PF0000516,2024-10-28,07:00,DEL018,9902,9903,19805,0,Monday,0,Cloudy,None,Medium
PF0000517,2024-10-28,08:00,DEL018,10142,10142,20284,1,Monday,0,Cloudy,None,Medium
PF0000518,2024-10-28,09:00,DEL018,9897,9897,19794,1,Monday,0,Cloudy,None,Medium
PF0000519,2024-10-28,10:00,DEL018,9362,9361,18723,1,Monday,0,Cloudy,None,Medium
PF0000520,2024-10-28,11:00,DEL018,8858,8857,17715,0,Monday,0,Cloudy,None,Medium
PF0000521,2024-10-28,12:00,DEL018,7916,7917,15833,0,Monday,0,Cloudy,None,Medium
PF0000522,2024-10-28,13:00,DEL018,7932,7932,15864,0,Monday,0,Cloudy,None,Medium
PF0000523,2024-10-28,14:00,DEL018,7626,7626,15252,0,Monday,0,Cloudy,None,Medium
PF0000524,2024-10-28,15:00,DEL018,7338,7339,14677,0,Monday,0,Cloudy,None,Medium
PF0000525,2024-10-28,16:00,DEL018,8708,8708,17416,0,Monday,0,Cloudy,None,Medium
PF0000526,2024-10-28,17:00,DEL018,10254,10253,20507,0,Monday,0,Cloudy,None,Medium
PF0000527,2024-10-28,18:00,DEL018,11854,11855,23709,1,Monday,0,Cloudy,None,Medium
PF0000528,2024-10-28,19:00,DEL018,9874,9874,19748,1,Monday,0,Cloudy,None,Medium
PF0000529,2024-10-28,20:00,DEL018,8898,8899,17797,1,Monday,0,Cloudy,None,Medium
PF0000530,2024-10-28,21:00,DEL018,6930,6931,13861,0,Monday,0,Cloudy,None,Low
PF0000531,2024-10-28,22:00,DEL018,6776,6776,13552,0,Monday,0,Cloudy,None,Low
PF0000532,2024-10-28,23:00,DEL018,5750,5749,11499,0,Monday,0,Cloudy,None,Low
PF0000533,2024-10-29,05:00,DEL018,7092,7091,14183,0,Tuesday,0,Cloudy,Trade Fair,Low
PF0000534,2024-10-29,06:00,DEL018,12249,12249,24498,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000535,2024-10-29,07:00,DEL018,15968,15968,31936,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000536,2024-10-29,08:00,DEL018,19512,19513,39025,1,Tuesday,0,Cloudy,Trade Fair,Critical
PF0000537,2024-10-29,09:00,DEL018,19116,19116,38232,1,Tuesday,0,Cloudy,Trade Fair,Critical
PF0000538,2024-10-29,10:00,DEL018,16312,16311,32623,1,Tuesday,0,Cloudy,Trade Fair,High
PF0000539,2024-10-29,11:00,DEL018,14092,14092,28184,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000540,2024-10-29,12:00,DEL018,14528,14529,29057,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000541,2024-10-29,13:00,DEL018,13492,13491,26983,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000542,2024-10-29,14:00,DEL018,13564,13563,27127,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000543,2024-10-29,15:00,DEL018,16274,16273,32547,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000544,2024-10-29,16:00,DEL018,20613,20613,41226,0,Tuesday,0,Cloudy,Trade Fair,Critical
PF0000545,2024-10-29,17:00,DEL018,16302,16302,32604,0,Tuesday,0,Cloudy,Trade Fair,High
PF0000546,2024-10-29,18:00,DEL018,21870,21869,43739,1,Tuesday,0,Cloudy,Trade Fair,Critical
PF0000547,2024-10-29,19:00,DEL018,22626,22626,45252,1,Tuesday,0,Cloudy,Trade Fair,Critical
