station_id,date,hour,day_of_week,previous_hour_passengers,previous_day_average,weather,holiday,event,train_frequency,occupancy,future_crowd_level,future_passenger_count,recommended_train_frequency,congestion_probability
DEL018,2024-10-14,22,Monday,14550,14837.3,Clear,0,None,5,64,Low,10816,12,0.014
DEL018,2024-10-14,23,Monday,10292,14837.3,Clear,0,None,4,58,Low,10816,12,0.084
DEL018,2024-10-15,5,Tuesday,8915,15728.4,Clear,0,None,5,34,Low,14074,12,0.076
DEL018,2024-10-15,6,Tuesday,8915,15728.4,Clear,0,None,5,60,Low,14184,12,0.105
DEL018,2024-10-15,7,Tuesday,14074,15728.4,Clear,0,None,5,90,Medium,17168,8,0.284
DEL018,2024-10-15,8,Tuesday,14184,15728.4,Clear,0,None,3,106,Medium,18521,8,0.251
DEL018,2024-10-15,9,Tuesday,17168,15728.4,Clear,0,None,3,124,Medium,14883,8,0.3
DEL018,2024-10-15,10,Tuesday,18521,15728.4,Clear,0,None,3,108,Medium,15241,8,0.214
DEL018,2024-10-15,11,Tuesday,14883,15728.4,Clear,0,None,4,71,Medium,15771,8,0.284
DEL018,2024-10-15,12,Tuesday,15241,15728.4,Clear,0,None,5,74,Low,13004,12,0.041
DEL018,2024-10-15,13,Tuesday,15771,15728.4,Clear,0,None,4,97,Medium,16354,8,0.284
DEL018,2024-10-15,14,Tuesday,13004,15728.4,Clear,0,None,6,95,Medium,16087,8,0.238
DEL018,2024-10-15,15,Tuesday,16354,15728.4,Clear,0,None,4,95,Medium,16733,8,0.264
DEL018,2024-10-15,16,Tuesday,16087,15728.4,Clear,0,None,4,109,Medium,19883,8,0.298
DEL018,2024-10-15,17,Tuesday,16733,15728.4,Clear,0,None,5,100,Medium,16288,8,0.293
DEL018,2024-10-15,18,Tuesday,19883,15728.4,Clear,0,None,2,119,Medium,19560,8,0.217
DEL018,2024-10-15,19,Tuesday,16288,15728.4,Clear,0,None,2,112,Medium,17717,8,0.263
DEL018,2024-10-15,20,Tuesday,19560,15728.4,Clear,0,None,2,102,Medium,15430,8,0.28
DEL018,2024-10-15,21,Tuesday,17717,15728.4,Clear,0,None,5,80,Low,13124,12,0.019
DEL018,2024-10-15,22,Tuesday,15430,15728.4,Clear,0,None,5,66,Low,10363,12,0.06
DEL018,2024-10-15,23,Tuesday,13124,15728.4,Clear,0,None,5,49,Low,10363,12,0.072
DEL018,2024-10-16,5,Wednesday,7387,15436.8,Clear,0,None,6,48,Low,13007,12,0.012
DEL018,2024-10-16,6,Wednesday,7387,15436.8,Clear,0,None,4,79,Medium,19477,8,0.261
DEL018,2024-10-16,7,Wednesday,13007,15436.8,Clear,0,None,6,87,Medium,20039,8,0.293
DEL018,2024-10-16,8,Wednesday,19477,15436.8,Clear,0,None,2,94,Medium,20875,8,0.237
DEL018,2024-10-16,9,Wednesday,20039,15436.8,Clear,0,None,2,113,Medium,17374,8,0.245
DEL018,2024-10-16,10,Wednesday,20875,15436.8,Clear,0,None,2,106,Low,14193,12,0.107
DEL018,2024-10-16,11,Wednesday,17374,15436.8,Clear,0,None,4,73,Medium,15968,8,0.303
DEL018,2024-10-16,12,Wednesday,14193,15436.8,Clear,0,None,6,78,Low,14332,12,0.018
DEL018,2024-10-16,13,Wednesday,15968,15436.8,Clear,0,None,4,86,Medium,15760,8,0.213
DEL018,2024-10-16,14,Wednesday,14332,15436.8,Clear,0,None,5,83,Medium,15217,8,0.262
DEL018,2024-10-16,15,Wednesday,15760,15436.8,Clear,0,None,4,89,Medium,17165,8,0.267
DEL018,2024-10-16,16,Wednesday,15217,15436.8,Clear,0,None,5,109,Medium,19569,8,0.253
DEL018,2024-10-16,17,Wednesday,17165,15436.8,Clear,0,None,4,95,Medium,19204,8,0.219
DEL018,2024-10-16,18,Wednesday,19569,15436.8,Clear,0,None,3,99,Medium,16903,8,0.306
DEL018,2024-10-16,19,Wednesday,19204,15436.8,Clear,0,None,2,125,Medium,18381,8,0.265
DEL018,2024-10-16,20,Wednesday,16903,15436.8,Clear,0,None,2,84,Medium,15526,8,0.262
DEL018,2024-10-16,21,Wednesday,18381,15436.8,Clear,0,None,4,96,Low,13720,12,0.072
DEL018,2024-10-16,22,Wednesday,15526,15436.8,Clear,0,None,4,77,Low,9579,12,0.052
DEL018,2024-10-16,23,Wednesday,13720,15436.8,Clear,0,None,6,50,Low,9579,12,0.076
DEL018,2024-10-17,5,Thursday,9404,15982.9,Cloudy,0,None,4,42,Low,12676,12,0.052
DEL018,2024-10-17,6,Thursday,9404,15982.9,Cloudy,0,None,6,68,Medium,16833,8,0.226
DEL018,2024-10-17,7,Thursday,12676,15982.9,Cloudy,0,None,6,95,Medium,18987,8,0.261
DEL018,2024-10-17,8,Thursday,16833,15982.9,Cloudy,0,None,3,112,Medium,17427,8,0.214
DEL018,2024-10-17,9,Thursday,18987,15982.9,Cloudy,0,None,2,129,Medium,21274,8,0.285
DEL018,2024-10-17,10,Thursday,17427,15982.9,Cloudy,0,None,2,89,Medium,17980,8,0.294
DEL018,2024-10-17,11,Thursday,21274,15982.9,Cloudy,0,None,6,71,Medium,16762,8,0.261
DEL018,2024-10-17,12,Thursday,17980,15982.9,Cloudy,0,None,5,90,Low,14395,12,0.053
DEL018,2024-10-17,13,Thursday,16762,15982.9,Cloudy,0,None,4,87,Medium,18676,8,0.301
DEL018,2024-10-17,14,Thursday,14395,15982.9,Cloudy,0,None,4,74,Medium,15256,8,0.292
DEL018,2024-10-17,15,Thursday,18676,15982.9,Cloudy,0,None,6,93,Medium,17951,8,0.269
DEL018,2024-10-17,16,Thursday,15256,15982.9,Cloudy,0,None,4,100,Medium,24112,8,0.293
DEL018,2024-10-17,17,Thursday,17951,15982.9,Cloudy,0,None,4,93,Medium,22471,8,0.244
DEL018,2024-10-17,18,Thursday,24112,15982.9,Cloudy,0,None,3,105,High,25723,5,0.655
DEL018,2024-10-17,19,Thursday,22471,15982.9,Cloudy,0,None,2,96,Medium,18906,8,0.277
DEL018,2024-10-17,20,Thursday,25723,15982.9,Cloudy,0,None,2,109,Medium,15184,8,0.288
DEL018,2024-10-17,21,Thursday,18906,15982.9,Cloudy,0,None,6,88,Low,12370,12,0.012
DEL018,2024-10-17,22,Thursday,15184,15982.9,Cloudy,0,None,4,69,Low,8594,12,0.012
DEL018,2024-10-17,23,Thursday,12370,15982.9,Cloudy,0,None,6,57,Low,8594,12,0.062
DEL018,2024-10-18,5,Friday,7376,17104.3,Clear,0,None,4,38,Low,14093,12,0.105
DEL018,2024-10-18,6,Friday,7376,17104.3,Clear,0,None,4,68,Medium,18764,8,0.271
DEL018,2024-10-18,7,Friday,14093,17104.3,Clear,0,None,6,98,Medium,20274,8,0.289
DEL018,2024-10-18,8,Friday,18764,17104.3,Clear,0,None,2,121,Medium,18220,8,0.238
DEL018,2024-10-18,9,Friday,20274,17104.3,Clear,0,None,3,103,Medium,18105,8,0.23
DEL018,2024-10-18,10,Friday,18220,17104.3,Clear,0,None,3,107,Medium,16711,8,0.299
DEL018,2024-10-18,11,Friday,18105,17104.3,Clear,0,None,4,90,Medium,15828,8,0.265
DEL018,2024-10-18,12,Friday,16711,17104.3,Clear,0,None,4,74,Medium,15427,8,0.288
DEL018,2024-10-18,13,Friday,15828,17104.3,Clear,0,None,5,98,Low,13965,12,0.085
DEL018,2024-10-18,14,Friday,15427,17104.3,Clear,0,None,6,76,Medium,16490,8,0.295
DEL018,2024-10-18,15,Friday,13965,17104.3,Clear,0,None,6,79,Low,12159,12,0.077
DEL018,2024-10-18,16,Friday,16490,17104.3,Clear,0,None,6,109,Medium,21007,8,0.283
DEL018,2024-10-18,17,Friday,12159,17104.3,Clear,0,None,6,99,High,25433,5,0.567
DEL018,2024-10-18,18,Friday,21007,17104.3,Clear,0,None,2,130,Medium,17181,8,0.271
DEL018,2024-10-18,19,Friday,25433,17104.3,Clear,0,None,3,101,Medium,17276,8,0.272
DEL018,2024-10-18,20,Friday,17181,17104.3,Clear,0,None,2,114,Medium,15162,8,0.287
DEL018,2024-10-18,21,Friday,17276,17104.3,Clear,0,None,4,89,Low,12060,12,0.041
DEL018,2024-10-18,22,Friday,15162,17104.3,Clear,0,None,4,57,Low,11165,12,0.091
DEL018,2024-10-18,23,Friday,12060,17104.3,Clear,0,None,6,46,Low,11165,12,0.067
DEL018,2024-10-19,5,Saturday,7151,16141.9,Cloudy,0,None,5,43,Low,11554,12,0.104
DEL018,2024-10-19,6,Saturday,7151,16141.9,Cloudy,0,None,4,59,Medium,17203,8,0.266
DEL018,2024-10-19,7,Saturday,11554,16141.9,Cloudy,0,None,4,94,Medium,18240,8,0.22
DEL018,2024-10-19,8,Saturday,17203,16141.9,Cloudy,0,None,3,96,Medium,24000,8,0.223
DEL018,2024-10-19,9,Saturday,18240,16141.9,Cloudy,0,None,3,105,Medium,16174,8,0.291
DEL018,2024-10-19,10,Saturday,24000,16141.9,Cloudy,0,None,3,112,Low,13924,12,0.095
DEL018,2024-10-19,11,Saturday,16174,16141.9,Cloudy,0,None,5,93,Low,11321,12,0.051
DEL018,2024-10-19,12,Saturday,13924,16141.9,Cloudy,0,None,5,71,Low,12915,12,0.06
DEL018,2024-10-19,13,Saturday,11321,16141.9,Cloudy,0,None,5,95,Medium,15224,8,0.259
DEL018,2024-10-19,14,Saturday,12915,16141.9,Cloudy,0,None,4,92,Low,11833,12,0.047
DEL018,2024-10-19,15,Saturday,15224,16141.9,Cloudy,0,None,4,77,Low,12495,12,0.094
DEL018,2024-10-19,16,Saturday,11833,16141.9,Cloudy,0,None,6,94,Medium,18268,8,0.285
DEL018,2024-10-19,17,Saturday,12495,16141.9,Cloudy,0,None,6,98,Medium,20705,8,0.254
DEL018,2024-10-19,18,Saturday,18268,16141.9,Cloudy,0,None,3,127,Medium,18286,8,0.278
DEL018,2024-10-19,19,Saturday,20705,16141.9,Cloudy,0,None,3,111,Medium,15398,8,0.279
DEL018,2024-10-19,20,Saturday,18286,16141.9,Cloudy,0,None,3,87,Low,11119,12,0.085
DEL018,2024-10-19,21,Saturday,15398,16141.9,Cloudy,0,None,4,82,Low,11895,12,0.101
DEL018,2024-10-19,22,Saturday,11119,16141.9,Cloudy,0,None,5,76,Low,9707,12,0.109
DEL018,2024-10-19,23,Saturday,11895,16141.9,Cloudy,0,None,5,58,Low,9707,12,0.071
DEL018,2024-10-20,5,Sunday,5612,14600.6,Cloudy,0,None,5,47,Low,12672,12,0.078
DEL018,2024-10-20,6,Sunday,5612,14600.6,Cloudy,0,None,5,69,Medium,17153,8,0.28
DEL018,2024-10-20,7,Sunday,12672,14600.6,Cloudy,0,None,4,96,Medium,20271,8,0.301
DEL018,2024-10-20,8,Sunday,17153,14600.6,Cloudy,0,None,2,128,Medium,19272,8,0.265
DEL018,2024-10-20,9,Sunday,20271,14600.6,Cloudy,0,None,3,112,Medium,16975,8,0.233
DEL018,2024-10-20,10,Sunday,19272,14600.6,Cloudy,0,None,2,94,Low,14368,12,0.055
DEL018,2024-10-20,11,Sunday,16975,14600.6,Cloudy,0,None,4,90,Medium,14843,8,0.253
DEL018,2024-10-20,12,Sunday,14368,14600.6,Cloudy,0,None,6,72,Low,11173,12,0.092
DEL018,2024-10-20,13,Sunday,14843,14600.6,Cloudy,0,None,4,97,Low,11607,12,0.11
DEL018,2024-10-20,14,Sunday,11173,14600.6,Cloudy,0,None,6,69,Low,12652,12,0.012
DEL018,2024-10-20,15,Sunday,11607,14600.6,Cloudy,0,None,4,82,Medium,15726,8,0.277
DEL018,2024-10-20,16,Sunday,12652,14600.6,Cloudy,0,None,4,108,Medium,18916,8,0.284
DEL018,2024-10-20,17,Sunday,15726,14600.6,Cloudy,0,None,4,119,Medium,18800,8,0.281
DEL018,2024-10-20,18,Sunday,18916,14600.6,Cloudy,0,None,2,101,Medium,20243,8,0.304
DEL018,2024-10-20,19,Sunday,18800,14600.6,Cloudy,0,None,2,106,Medium,17763,8,0.266
DEL018,2024-10-20,20,Sunday,20243,14600.6,Cloudy,0,None,2,83,Low,12466,12,0.071
DEL018,2024-10-20,21,Sunday,17763,14600.6,Cloudy,0,None,6,72,Low,11652,12,0.108
DEL018,2024-10-20,22,Sunday,12466,14600.6,Cloudy,0,None,5,75,Low,8333,12,0.072
DEL018,2024-10-20,23,Sunday,11652,14600.6,Cloudy,0,None,4,62,Low,8333,12,0.103
DEL018,2024-10-21,5,Monday,7444,14763.0,Clear,0,None,5,39,Low,13052,12,0.096
DEL018,2024-10-21,6,Monday,7444,14763.0,Clear,0,None,4,78,Low,11669,12,0.108
DEL018,2024-10-21,7,Monday,13052,14763.0,Clear,0,None,4,89,High,25111,5,0.63
DEL018,2024-10-21,8,Monday,11669,14763.0,Clear,0,None,2,104,Medium,21379,8,0.227
DEL018,2024-10-21,9,Monday,25111,14763.0,Clear,0,None,2,128,Medium,16649,8,0.243
DEL018,2024-10-21,10,Monday,21379,14763.0,Clear,0,None,3,85,Medium,18099,8,0.22
DEL018,2024-10-21,11,Monday,16649,14763.0,Clear,0,None,6,85,Medium,14647,8,0.288
DEL018,2024-10-21,12,Monday,18099,14763.0,Clear,0,None,5,86,Medium,15375,8,0.286
DEL018,2024-10-21,13,Monday,14647,14763.0,Clear,0,None,5,74,Low,14435,12,0.075
DEL018,2024-10-21,14,Monday,15375,14763.0,Clear,0,None,6,82,Medium,17681,8,0.244
DEL018,2024-10-21,15,Monday,14435,14763.0,Clear,0,None,4,82,Medium,17518,8,0.308
DEL018,2024-10-21,16,Monday,17681,14763.0,Clear,0,None,6,99,Medium,20535,8,0.259
DEL018,2024-10-21,17,Monday,17518,14763.0,Clear,0,None,4,115,Medium,22668,8,0.27
DEL018,2024-10-21,18,Monday,20535,14763.0,Clear,0,None,2,100,Medium,21416,8,0.216
DEL018,2024-10-21,19,Monday,22668,14763.0,Clear,0,None,3,120,Medium,17607,8,0.238
DEL018,2024-10-21,20,Monday,21416,14763.0,Clear,0,None,3,81,Medium,16859,8,0.287
DEL018,2024-10-21,21,Monday,17607,14763.0,Clear,0,None,4,80,Medium,15855,8,0.306
DEL018,2024-10-21,22,Monday,16859,14763.0,Clear,0,None,5,59,Low,10437,12,0.073
DEL018,2024-10-21,23,Monday,15855,14763.0,Clear,0,None,6,64,Low,10437,12,0.105
DEL018,2024-10-22,5,Tuesday,7676,16759.8,Clear,0,None,6,43,Low,12861,12,0.064
DEL018,2024-10-22,6,Tuesday,7676,16759.8,Clear,0,None,5,58,Medium,20023,8,0.254
DEL018,2024-10-22,7,Tuesday,12861,16759.8,Clear,0,None,6,99,Medium,19020,8,0.263
DEL018,2024-10-22,8,Tuesday,20023,16759.8,Clear,0,None,2,103,Medium,19669,8,0.267
DEL018,2024-10-22,9,Tuesday,19020,16759.8,Clear,0,None,3,121,Medium,14982,8,0.245
DEL018,2024-10-22,10,Tuesday,19669,16759.8,Clear,0,None,2,106,Low,13378,12,0.062
DEL018,2024-10-22,11,Tuesday,14982,16759.8,Clear,0,None,6,94,Low,14389,12,0.034
DEL018,2024-10-22,12,Tuesday,13378,16759.8,Clear,0,None,6,78,Medium,15090,8,0.296
DEL018,2024-10-22,13,Tuesday,14389,16759.8,Clear,0,None,5,80,Medium,17859,8,0.291
DEL018,2024-10-22,14,Tuesday,15090,16759.8,Clear,0,None,5,97,Medium,15988,8,0.245
DEL018,2024-10-22,15,Tuesday,17859,16759.8,Clear,0,None,5,95,Medium,16089,8,0.254
DEL018,2024-10-22,16,Tuesday,15988,16759.8,Clear,0,None,5,105,Medium,18760,8,0.259
DEL018,2024-10-22,17,Tuesday,16089,16759.8,Clear,0,None,4,127,Medium,23014,8,0.285
DEL018,2024-10-22,18,Tuesday,18760,16759.8,Clear,0,None,2,106,Medium,22512,8,0.226
DEL018,2024-10-22,19,Tuesday,23014,16759.8,Clear,0,None,2,126,Medium,17753,8,0.3
DEL018,2024-10-22,20,Tuesday,22512,16759.8,Clear,0,None,2,111,Medium,14503,8,0.269
DEL018,2024-10-22,21,Tuesday,17753,16759.8,Clear,0,None,6,70,Low,14068,12,0.021
DEL018,2024-10-22,22,Tuesday,14503,16759.8,Clear,0,None,5,78,Low,9111,12,0.026
DEL018,2024-10-22,23,Tuesday,14068,16759.8,Clear,0,None,6,52,Low,9111,12,0.041
DEL018,2024-10-23,5,Wednesday,7624,16144.5,Rain,0,None,5,48,Medium,15007,8,0.261
DEL018,2024-10-23,6,Wednesday,7624,16144.5,Rain,0,None,4,60,Medium,17471,8,0.242
DEL018,2024-10-23,7,Wednesday,15007,16144.5,Rain,0,None,4,87,Medium,18047,8,0.22
DEL018,2024-10-23,8,Wednesday,17471,16144.5,Rain,0,None,2,100,Medium,20368,8,0.295
DEL018,2024-10-23,9,Wednesday,18047,16144.5,Rain,0,None,2,125,Medium,16315,8,0.255
DEL018,2024-10-23,10,Wednesday,20368,16144.5,Rain,0,None,3,90,Low,12628,12,0.108
DEL018,2024-10-23,11,Wednesday,16315,16144.5,Rain,0,None,5,82,Medium,15702,8,0.233
DEL018,2024-10-23,12,Wednesday,12628,16144.5,Rain,0,None,6,78,Medium,16314,8,0.284
DEL018,2024-10-23,13,Wednesday,15702,16144.5,Rain,0,None,5,76,Low,14217,12,0.025
DEL018,2024-10-23,14,Wednesday,16314,16144.5,Rain,0,None,4,69,Low,14120,12,0.059
DEL018,2024-10-23,15,Wednesday,14217,16144.5,Rain,0,None,6,69,Medium,15473,8,0.267
DEL018,2024-10-23,16,Wednesday,14120,16144.5,Rain,0,None,6,103,Medium,19272,8,0.253
DEL018,2024-10-23,17,Wednesday,15473,16144.5,Rain,0,None,4,109,Medium,18465,8,0.271
DEL018,2024-10-23,18,Wednesday,19272,16144.5,Rain,0,None,2,96,Medium,17587,8,0.237
DEL018,2024-10-23,19,Wednesday,18465,16144.5,Rain,0,None,3,109,Medium,20358,8,0.257
DEL018,2024-10-23,20,Wednesday,17587,16144.5,Rain,0,None,3,84,Medium,15358,8,0.264
DEL018,2024-10-23,21,Wednesday,20358,16144.5,Rain,0,None,4,85,Low,12928,12,0.037
DEL018,2024-10-23,22,Wednesday,15358,16144.5,Rain,0,None,6,64,Low,10647,12,0.033
DEL018,2024-10-23,23,Wednesday,12928,16144.5,Rain,0,None,6,60,Low,10647,12,0.088
DEL018,2024-10-24,5,Thursday,8172,15679.0,Clear,0,None,5,44,Low,12123,12,0.085
DEL018,2024-10-24,6,Thursday,8172,15679.0,Clear,0,None,6,80,Medium,18186,8,0.307
DEL018,2024-10-24,7,Thursday,12123,15679.0,Clear,0,None,6,101,Medium,19688,8,0.302
DEL018,2024-10-24,8,Thursday,18186,15679.0,Clear,0,None,2,92,Medium,21120,8,0.242
DEL018,2024-10-24,9,Thursday,19688,15679.0,Clear,0,None,3,105,Medium,18308,8,0.231
DEL018,2024-10-24,10,Thursday,21120,15679.0,Clear,0,None,2,109,Medium,14594,8,0.275
DEL018,2024-10-24,11,Thursday,18308,15679.0,Clear,0,None,4,86,Low,13157,12,0.072
DEL018,2024-10-24,12,Thursday,14594,15679.0,Clear,0,None,4,76,Medium,15396,8,0.236
DEL018,2024-10-24,13,Thursday,13157,15679.0,Clear,0,None,4,75,Medium,14864,8,0.222
DEL018,2024-10-24,14,Thursday,15396,15679.0,Clear,0,None,5,98,Low,12306,12,0.028
DEL018,2024-10-24,15,Thursday,14864,15679.0,Clear,0,None,5,98,Medium,18602,8,0.276
DEL018,2024-10-24,16,Thursday,12306,15679.0,Clear,0,None,4,99,Medium,22186,8,0.301
DEL018,2024-10-24,17,Thursday,18602,15679.0,Clear,0,None,6,124,High,25348,5,0.6
DEL018,2024-10-24,18,Thursday,22186,15679.0,Clear,0,None,2,94,Medium,19441,8,0.26
DEL018,2024-10-24,19,Thursday,25348,15679.0,Clear,0,None,3,117,Medium,16750,8,0.218
DEL018,2024-10-24,20,Thursday,19441,15679.0,Clear,0,None,2,83,Low,13491,12,0.051
DEL018,2024-10-24,21,Thursday,16750,15679.0,Clear,0,None,5,83,Low,12909,12,0.058
DEL018,2024-10-24,22,Thursday,13491,15679.0,Clear,0,None,6,67,Low,10321,12,0.02
DEL018,2024-10-24,23,Thursday,12909,15679.0,Clear,0,None,5,57,Low,10321,12,0.05
DEL018,2024-10-25,5,Friday,6972,16155.9,Cloudy,0,None,6,41,Low,12424,12,0.055
DEL018,2024-10-25,6,Friday,6972,16155.9,Cloudy,0,None,5,72,Low,14201,12,0.076
DEL018,2024-10-25,7,Friday,12424,16155.9,Cloudy,0,None,5,93,Medium,22107,8,0.216
DEL018,2024-10-25,8,Friday,14201,16155.9,Cloudy,0,None,2,129,Medium,18673,8,0.243
DEL018,2024-10-25,9,Friday,22107,16155.9,Cloudy,0,None,3,128,Medium,17642,8,0.226
DEL018,2024-10-25,10,Friday,18673,16155.9,Cloudy,0,None,3,88,Low,13009,12,0.029
DEL018,2024-10-25,11,Friday,17642,16155.9,Cloudy,0,None,6,79,Low,14291,12,0.106
DEL018,2024-10-25,12,Friday,13009,16155.9,Cloudy,0,None,5,88,Medium,14750,8,0.3
DEL018,2024-10-25,13,Friday,14291,16155.9,Cloudy,0,None,5,97,Medium,15157,8,0.228
DEL018,2024-10-25,14,Friday,14750,16155.9,Cloudy,0,None,6,70,Medium,15902,8,0.267
DEL018,2024-10-25,15,Friday,15157,16155.9,Cloudy,0,None,4,70,Medium,20251,8,0.274
DEL018,2024-10-25,16,Friday,15902,16155.9,Cloudy,0,None,6,110,Medium,21715,8,0.225
DEL018,2024-10-25,17,Friday,20251,16155.9,Cloudy,0,None,5,95,Medium,22179,8,0.309
DEL018,2024-10-25,18,Friday,21715,16155.9,Cloudy,0,None,3,122,Medium,23158,8,0.298
DEL018,2024-10-25,19,Friday,22179,16155.9,Cloudy,0,None,3,116,Medium,18712,8,0.228
DEL018,2024-10-25,20,Friday,23158,16155.9,Cloudy,0,None,2,99,Medium,15119,8,0.246
DEL018,2024-10-25,21,Friday,18712,16155.9,Cloudy,0,None,5,69,Low,13921,12,0.015
DEL018,2024-10-25,22,Friday,15119,16155.9,Cloudy,0,None,5,67,Low,11202,12,0.048
DEL018,2024-10-25,23,Friday,13921,16155.9,Cloudy,0,None,5,55,Low,11202,12,0.041
DEL018,2024-10-26,5,Saturday,8146,16388.7,Clear,0,Political Rally,6,45,Medium,14551,8,0.272
DEL018,2024-10-26,6,Saturday,8146,16388.7,Clear,0,Political Rally,6,68,Medium,21632,8,0.225
DEL018,2024-10-26,7,Saturday,14551,16388.7,Clear,0,Political Rally,4,87,High,27403,5,0.608
DEL018,2024-10-26,8,Saturday,21632,16388.7,Clear,0,Political Rally,3,120,High,25367,5,0.564
DEL018,2024-10-26,9,Saturday,27403,16388.7,Clear,0,Political Rally,2,103,High,24772,5,0.61
DEL018,2024-10-26,10,Saturday,25367,16388.7,Clear,0,Political Rally,3,111,Medium,21574,8,0.309
DEL018,2024-10-26,11,Saturday,24772,16388.7,Clear,0,Political Rally,4,97,Medium,21352,8,0.23
DEL018,2024-10-26,12,Saturday,21574,16388.7,Clear,0,Political Rally,4,95,Medium,21364,8,0.26
DEL018,2024-10-26,13,Saturday,21352,16388.7,Clear,0,Political Rally,4,91,Medium,17089,8,0.221
DEL018,2024-10-26,14,Saturday,21364,16388.7,Clear,0,Political Rally,4,88,Medium,19986,8,0.224
DEL018,2024-10-26,15,Saturday,17089,16388.7,Clear,0,Political Rally,5,69,Medium,20892,8,0.228
DEL018,2024-10-26,16,Saturday,19986,16388.7,Clear,0,Political Rally,6,87,Medium,21229,8,0.238
DEL018,2024-10-26,17,Saturday,20892,16388.7,Clear,0,Political Rally,5,117,High,33332,5,0.609
DEL018,2024-10-26,18,Saturday,21229,16388.7,Clear,0,Political Rally,3,107,Critical,38865,3,0.903
DEL018,2024-10-26,19,Saturday,33332,16388.7,Clear,0,Political Rally,2,99,High,31412,5,0.623
DEL018,2024-10-26,20,Saturday,38865,16388.7,Clear,0,Political Rally,3,107,High,30933,5,0.585
DEL018,2024-10-26,21,Saturday,31412,16388.7,Clear,0,Political Rally,5,69,Medium,16170,8,0.271
DEL018,2024-10-26,22,Saturday,30933,16388.7,Clear,0,Political Rally,6,78,Medium,15822,8,0.279
DEL018,2024-10-26,23,Saturday,16170,16388.7,Clear,0,Political Rally,6,64,Medium,15822,8,0.26
DEL018,2024-10-27,5,Sunday,6950,22731.1,Cloudy,0,None,5,47,Low,11406,12,0.015
DEL018,2024-10-27,6,Sunday,6950,22731.1,Cloudy,0,None,6,81,Low,13895,12,0.028
DEL018,2024-10-27,7,Sunday,11406,22731.1,Cloudy,0,None,5,97,Medium,20232,8,0.301
DEL018,2024-10-27,8,Sunday,13895,22731.1,Cloudy,0,None,2,114,Medium,17295,8,0.241
DEL018,2024-10-27,9,Sunday,20232,22731.1,Cloudy,0,None,2,97,Medium,14902,8,0.228
DEL018,2024-10-27,10,Sunday,17295,22731.1,Cloudy,0,None,2,109,Medium,15407,8,0.22
DEL018,2024-10-27,11,Sunday,14902,22731.1,Cloudy,0,None,5,76,Medium,15239,8,0.24
DEL018,2024-10-27,12,Sunday,15407,22731.1,Cloudy,0,None,6,71,Medium,15203,8,0.28
DEL018,2024-10-27,13,Sunday,15239,22731.1,Cloudy,0,None,4,88,Low,13162,12,0.074
DEL018,2024-10-27,14,Sunday,15203,22731.1,Cloudy,0,None,5,71,Low,13587,12,0.055
DEL018,2024-10-27,15,Sunday,13162,22731.1,Cloudy,0,None,6,88,Medium,15838,8,0.303
DEL018,2024-10-27,16,Sunday,13587,22731.1,Cloudy,0,None,4,90,Medium,19634,8,0.251
DEL018,2024-10-27,17,Sunday,15838,22731.1,Cloudy,0,None,4,117,Medium,21038,8,0.295
DEL018,2024-10-27,18,Sunday,19634,22731.1,Cloudy,0,None,2,96,Medium,18880,8,0.272
DEL018,2024-10-27,19,Sunday,21038,22731.1,Cloudy,0,None,2,131,Medium,19080,8,0.215
DEL018,2024-10-27,20,Sunday,18880,22731.1,Cloudy,0,None,3,105,Medium,14882,8,0.242
DEL018,2024-10-27,21,Sunday,19080,22731.1,Cloudy,0,None,4,98,Low,11114,12,0.084
DEL018,2024-10-27,22,Sunday,14882,22731.1,Cloudy,0,None,5,66,Low,9859,12,0.075
DEL018,2024-10-27,23,Sunday,11114,22731.1,Cloudy,0,None,4,58,Low,9859,12,0.063
DEL018,2024-10-28,5,Monday,8882,15137.0,Cloudy,0,None,4,37,Medium,15172,8,0.213
DEL018,2024-10-28,6,Monday,8882,15137.0,Cloudy,0,None,5,76,Medium,19805,8,0.27
DEL018,2024-10-28,7,Monday,15172,15137.0,Cloudy,0,None,5,97,Medium,20284,8,0.231
DEL018,2024-10-28,8,Monday,19805,15137.0,Cloudy,0,None,2,129,Medium,19794,8,0.257
DEL018,2024-10-28,9,Monday,20284,15137.0,Cloudy,0,None,2,95,Medium,18723,8,0.216
DEL018,2024-10-28,10,Monday,19794,15137.0,Cloudy,0,None,3,111,Medium,17715,8,0.291
DEL018,2024-10-28,11,Monday,18723,15137.0,Cloudy,0,None,4,97,Medium,15833,8,0.212
DEL018,2024-10-28,12,Monday,17715,15137.0,Cloudy,0,None,6,88,Medium,15864,8,0.294
DEL018,2024-10-28,13,Monday,15833,15137.0,Cloudy,0,None,6,84,Medium,15252,8,0.214
DEL018,2024-10-28,14,Monday,15864,15137.0,Cloudy,0,None,5,90,Medium,14677,8,0.273
DEL018,2024-10-28,15,Monday,15252,15137.0,Cloudy,0,None,4,76,Medium,17416,8,0.214
DEL018,2024-10-28,16,Monday,14677,15137.0,Cloudy,0,None,5,115,Medium,20507,8,0.3
DEL018,2024-10-28,17,Monday,17416,15137.0,Cloudy,0,None,6,96,Medium,23709,8,0.285
DEL018,2024-10-28,18,Monday,20507,15137.0,Cloudy,0,None,2,114,Medium,19748,8,0.26
